t,N,KE,PE,E,dE_rel,px,py,pz,p_norm,Lz,Q,r_hm,com_x,com_y,com_z,t_over_tff
9.9945,200,0.5458904934917087,-1.2420052563634427,-0.696114762871734,0.0018142034939914917,-0.00032861357720346,0.0012915714640342536,0.0010772441756818345,0.0017136507064949014,0.0007470060825996707,0.4395234969375742,0.2907169034527244,0.012103661815906318,0.009936196787633042,0.0003521327522816773,4.499105710916099
10.105550000000001,200,0.6195353452967934,-1.3165194725540001,-0.6969841272572067,0.0030653500517593647,-0.0003149476826075674,0.0003652719194137465,0.0011893689306916035,0.0012834383784142377,0.0007383154781103276,0.4705857818380136,0.2672955200159942,0.012073215912309804,0.010030096346543642,0.0004816614727074003,4.5490957743707225
10.2166,200,0.6488061813593617,-1.345650549872187,-0.6968443685128252,0.002864216125786705,-0.0003629581541042325,5.947094280637156e-05,0.0009058334576247664,0.000977655188510484,0.0007123970676320501,0.4821505712764632,0.2586274094679119,0.012042961021812014,0.010044712648708603,0.0006018141211280037,4.599085837825345
10.32765,200,0.6166758366252254,-1.312695586547055,-0.6960197499218297,0.0016774655194406532,-0.00037043823222361616,0.0003103597475726664,0.0009867022265922292,0.0010986941980225388,0.0007258834172315294,0.4697782509099035,0.25910728967477303,0.011996184588681255,0.010066052997674418,0.0007038358488778332,4.649075901279969
10.4387,200,0.6339821289925683,-1.330349867423281,-0.6963677384307126,0.00217827350318956,-0.0003371395490363497,0.0004387210811332968,0.0009217527148058774,0.0010750661978721158,0.0007292354565390491,0.4765529313131074,0.26455463361595377,0.011954547367817692,0.010108654531436353,0.0008069355173941701,4.699065964734592
10.54975,200,0.67728292739377,-1.3735817367080265,-0.6962988093142565,0.002079074101620756,-0.0002227774848679772,0.0004971092182198062,0.0008310445784263324,0.000993671210177194,0.000742221388555207,0.4930779940456763,0.2658292343821447,0.011922686802335861,0.010163482462190843,0.000910808720775386,4.749056028189215
10.6608,200,0.6999361194698801,-1.3965392428830743,-0.6966031234131942,0.002517028017985919,-0.0003133527818024705,0.0004815489952862515,0.0009366876305668219,0.0010988462667641148,0.0007485924232397173,0.5011933055492966,0.24503785912066345,0.011894021109710435,0.01021900441787904,0.0010097641757909708,4.799046091643838
10.77185,200,0.7221985781205609,-1.419926454519856,-0.6977278763992951,0.004135717316069106,-0.00029863285510058307,0.0006062663460002322,0.0011185807081213691,0.0013068906859486384,0.0007737619327260133,0.5086168905591454,0.23312347727653035,0.011862437664542164,0.010274324206995762,0.0011151177256986259,4.849036155098462
10.882900000000001,200,0.6625376680462792,-1.358882380721353,-0.6963447126750738,0.002145135965709377,-0.00017053184414960205,0.0004995348986545036,0.0011621589023755854,0.0012764127620850769,0.0007667431808581356,0.48756071713474997,0.2580221020544172,0.011837903795001149,0.010336159290010217,0.0012462702161796912,4.899026218553085
10.99395,200,0.6301302503714203,-1.32661404132282,-0.6964837909513997,0.002345290595451639,-0.00021775420012883502,0.000450899245910209,0.0012626301496404318,0.0013582937518876995,0.0007644364982119451,0.47499139217846076,0.26158108265185587,0.011817634361072889,0.01038731487712494,0.0013839999114832028,4.949016282007708
11.105,200,0.6167198297734268,-1.3133752532421497,-0.6966554234687229,0.0025922956911724857,-8.901681976233735e-05,0.0005320134076117711,0.0012065036828363576,0.0013215950199576961,0.0007683956015628992,0.46956863870475324,0.2634018044623415,0.011801525038328512,0.010446005927148101,0.0015242731129344017,4.999006345462332
